"1000000063","好みのおかず",""
"1000000064","ごはん","６００g"
"1000000064","トマト缶","１缶"
"1000000064","水+めんつゆ","適量"
"1000000064","カレー粉","小さじ４"
"1000000064","納豆","４パック"
"1000000064","のり","お好みで"
"1000000065","さつまいも","１２０g"
"1000000065","小麦粉","１２０g"
"1000000065","オリーブオイル","３０g"
"1000000065","砂糖","４０g"
"1000000065","塩","１つまみ"
"1000000065","卵","１個"
"1000000065","黒ゴマ","お好みで"
"1000000066","サツマイモ","３００g"
"1000000066","練乳","大さじ２"
"1000000066","すりゴマ","適量"
"1000000067","ホットケーキミックス","１００g"
"1000000067","サツマイモ","１００g"
"1000000067","バター","３５g"
"1000000067","砂糖","３０g"
"1000000067","卵","１個"
"1000000067","黒ごま","好きなだけ"
"1000000068","サーモンの刺身","１パック"
"1000000068","まぐろの刺身","１パック"
"1000000068","たこの刺身","１パック"
"1000000068","刺身のつまの大根","適量"
"1000000068","玉ねぎ","１/２個"
"1000000068","サニーレタス","１/２個"
"1000000068","イタリアンドレッシング","適量"
"1000000069","栗","500ｇ"
"1000000069","氷砂糖","150g"
"1000000069","白玉粉","100ｇ"
"1000000069","片栗粉","少々"
"1000000070","サツマイモ","２００g"
"1000000070","片栗粉","大さじ２"
"1000000070","水","大さじ４"
"1000000070","砂糖","大さじ１"
"1000000070","きな粉","適量"
"1000000071","レタス","１/４個"
"1000000071","トマト","１個"
"1000000071","玉ねぎ","１/２個"
"1000000071","卵","２個"
"1000000071","中華スープの素","適量"
"1000000071","塩コショウ","少々"
"1000000071","酒","大さじ１"
"1000000072","生鮭","７切れくらい"
"1000000072","塩コショウ","少々"
"1000000072","小麦粉","適量"
"1000000072","卵","適量"
"1000000072","パン粉","適量"
"1000000072","パルメザンチーズ","適量"
"1000000072","揚げ油","適量"
"1000000073","切り昆布","１００g"
"1000000073","さつま揚げ","４枚"
"1000000073","人参","１/３本"
"1000000073","だし汁","１カップ"
"1000000073","砂糖","大さじ２"
"1000000073","酒","大さじ２"
"1000000073","醤油","大さじ３"
"1000000074","合い挽き肉","５００g"
"1000000074","玉ねぎ","１個"
"1000000074","卵","２個"
"1000000074","パン粉","１カップ"
"1000000074","牛乳","大さじ４"
"1000000074","塩コショウ、ナツメグ","各少々"
"1000000074","A　ケチャップ","１００ml"
"1000000074","A　ソース","７０ml"
"1000000074","A　みりん","大さじ３"
"1000000075","カボチャ","６００g　"
"1000000075","鶏挽き肉","２００g"
"1000000075","生姜","１片"
"1000000075","だし汁","３００ml"
"1000000075","砂糖","大さじ２"
"1000000075","みりん","大さじ２"
"1000000075","酒","大さじ２"
"1000000075","醤油","大さじ３"
"1000000075","水溶き片栗粉","少々"
"1000000076","カボチャ","１/２個"
"1000000076","ゆで卵","３個"
"1000000076","玉ねぎ","１個"
"1000000076","バター","２０g"
"1000000076","小麦粉","大さじ３"
"1000000076","牛乳or豆乳","２カップ"
"1000000076","固形コンソメスープ","１個"
"1000000076","塩コショウ","少々"
"1000000076","ピザ用チーズ","好きなだけ"
"1000000077","豚薄切り肉","２００g"
"1000000077","大根","２/３本"
"1000000077","生姜のみじん切り","１片"
"1000000077","A　砂糖","大さじ２"
"1000000077","A　みりん","大さじ１"
"1000000077","A　酒","大さじ４"
"1000000077","A　醤油","大さじ３"
"1000000077","A　ダシの素","少々"
"1000000077","ごま油","少々"
"1000000078","大根","２〜３㎝"
"1000000078","キャベツ","１枚"
"1000000078","前日のカレーの残り","適量"
"1000000078","ダシの素","少々"
"1000000078","醤油","少々"
"1000000079","木綿豆腐","２丁"
"1000000079","豚薄切り肉","２００g"
"1000000079","トマト","３個"
"1000000079","玉ねぎ","１個"
"1000000079","ニラ","１束"
"1000000079","ゴマ油","大さじ１"
"1000000079","かつお節","１パック"
"1000000079","A　醤油","大さじ１"
"1000000079","A　塩","小さじ１"
"1000000079","A　コショウ","多めに"
"1000000080","春雨","３０g"
"1000000080","キムチ","１００g"
"1000000080","ネギ","１０㎝"
"1000000080","卵","２個"
"1000000080","A　コンソメスープ","小さじ４"
"1000000080","A　酒","大さじ２"
"1000000080","A　水","８００ml"
"1000000081","イチジク","たくさん"
"1000000081","砂糖","適量"
"1000000081","水","大さじ１"
"1000000082","栗","４００"
"1000000082","白米","１合"
"1000000082","もち米","１合"
"1000000082","みりん","大さじ１"
"1000000082","酒","大さじ２"
"1000000082","薄口醤油","大さじ１"
"1000000082","塩","小さじ１"
"1000000083","ゆで豚モツ","２５０g"
"1000000083","大根","６㎝"
"1000000083","ピーマン","２個"
"1000000083","玉ねぎ","１個"
"1000000083","生姜","２片"
"1000000083","にんにく","２片"
"1000000083","カレー粉","大さじ１弱"
"1000000083","A　酒","大さじ２"
"1000000083","A　醤油","大さじ１強"
"1000000083","A　ウスターソース","大さじ１強"
"1000000083","塩","少々"
"1000000084","A　合い挽き肉","２００g"
"1000000084","A　微塵切り玉ねぎ","１/４個"
"1000000084","A　すりおろし生姜","１つまみ"
"1000000084","A　溶き卵","１個"
"1000000084","A　パン粉","大さじ６"
"1000000084","A　塩コショウ","少々"
"1000000084","玉ねぎ","１個"
"1000000084","人参","小１本"
"1000000084","ジャガイモ","小２個"
"1000000084","キャベツ","２００g"
"1000000084","固形スープ","２個"
"1000000084","塩コショウ","少々"
"1000000085","鯛のあら","１匹分"
"1000000085","塩","小さじ１杯"
"1000000085","水","1000cc"
"1000000086","米","２合"
"1000000086","ケチャップ","大さじ２"
"1000000086","塩","小さじ２/３"
"1000000086","コンソメスープの素","小さじ２"
"1000000086","カレー粉","大さじ１"
"1000000086","魚肉ソーセージ","１本"
"1000000086","玉ねぎ(微塵切り)","１/２個"
"1000000086","ミックスベジタブル","１カップ弱"
"1000000086","バター","５g"
"1000000087","マイタケ","100ｇ"
"1000000087","えのき","100ｇ"
"1000000087","エリンギ","２本"
"1000000087","玉ねぎ","２個"
"1000000087","豚肉","200ｇ"
"1000000087","水","1000ｃｃ"
"1000000087","市販のカレールー","適宜"
"1000000087","インスタントコーヒー","小さじ2"
"1000000087","ウースターソース","小さじ2"
"1000000088","サバ","４切れ"
"1000000088","生姜(うす切り)","１片"
"1000000088","A　水","１カップ"
"1000000088","A　砂糖","大さじ１/２"
"1000000088","A　焼き肉のタレ","大さじ４"
"1000000088","A　味噌","大さじ３"
"1000000089","大根（中）","5/1本"
"1000000089","酢","大さじ　4"
"1000000089","砂糖","大さじ　１.5"
"1000000089","塩","小さじ　1"
"1000000089","化学調味料","少々"
"1000000089","とうがらし　（好みで）","少々"
"1000000090","じゃがいも　（中）","1個"
"1000000090","ベーコン","10ｇ"
"1000000090","とろけるチーズ","15ｇ"
"1000000090","塩コショウ","少々"
"1000000090","ピーマン・たまねぎ（無くても可）","少々"
"1000000091","さつま芋","大１本"
"1000000091","ウインナー","４、５本"
"1000000091","☆オイスター","大１～２"
"1000000091","☆マヨネーズ","大１"
"1000000093","鶏もも肉","３００g"
"1000000093","塩コショウ、小麦粉","少々"
"1000000093","オリーブオイル","大さじ２"
"1000000093","ニンニク","２片"
"1000000093","玉ねぎ","１個"
"1000000093","ピーマン","２個"
"1000000093","マカロニ","１００g"
"1000000093","A　トマト缶","１缶"
"1000000093","A　固形スープ","１個"
"1000000093","A　塩","小さじ１/２"
"1000000093","A　コショウ","適量"
"1000000093","粉チーズ","適量"
"1000000094","鶏ササミ","４本"
"1000000094","きゅうり","１本"
"1000000094","トマト","３５０g"
"1000000094","中華クラゲ","２００g"
"1000000094","酒","少々"
"1000000094","A　ゴマ油","大さじ２/３"
"1000000094","A　酢、醤油","各小さじ１弱"
"1000000094","A　コショウ","少々"
"1000000095","木綿豆腐","２丁"
"1000000095","えのき","２袋"
"1000000095","ニンニク","１片"
"1000000095","生姜","１片"
"1000000095","ネギ","１０㎝"
"1000000095","麻婆豆腐の素",""
"1000000096","じゃがいも","２個"
"1000000096","ブロッコリー","１株"
"1000000096","玉ねぎ","１個"
"1000000096","魚肉ソーセージ","１本"
"1000000096","ニンニク","２片"
"1000000096","バター","適量"
"1000000096","A　醤油","適量"
"1000000096","A　塩コショウ","少々"
"1000000096","A　かつお節","１パック"
"1000000097","ホットケーキミックス","100ｇ"
"1000000097","きな粉","50ｇ"
"1000000097","グラニュー糖","30ｇ"
"1000000097","サラダ油","大さじ1"
"1000000097","はちみつ","大さじ1～2"
"1000000097","牛乳","大さじ1～2"
"1000000098","栗","適宜"
"1000000098","砂糖","適宜"
"1000000098","重曹","大さじ１～２"
"1000000098","ラム酒かブランデー","適宜"
"1000000098","塩","お好みで　無しでも可"
"1000000099","こんにゃく","3/1"
"1000000099","①しょうゆ","おおさじ　1"
"1000000099","②砂糖","こさじ　半分"
"1000000099","③みりん","小さじ　1"
"1000000099","④化学調味料","少々"
"1000000099","⑤とうがらし","少々"
"1000000100","さつまいも","５００g"
"1000000100","ウインナー","５本"
"1000000100","玉ねぎ","１/２個"
"1000000100","マスタード","大さじ１/２"
"1000000100","マヨネーズ","大さじ３"
"1000000100","醤油","少々"
"1000000100","塩コショウ","適量"
"1000000101","春巻きの皮","１０枚"
"1000000101","鶏もも肉","２枚"
"1000000101","糸こんにゃく","２袋"
"1000000101","A　砂糖","大さじ２"
"1000000101","A　みりん","大さじ３"
"1000000101","A　醤油","大さじ３"
"1000000101","A　生姜チューブ","小さじ２"
"1000000101","マヨネーズ","大さじ３"
"1000000101","水溶き小麦粉","適量"
"1000000102","ウィンナー","６本"
"1000000102","カレー　レシピID:1000000087","２人分"
"1000000104","ご飯","茶碗　1.5"
"1000000104","イカの塩辛","大さじ　1"
"1000000104","大根の葉(茎も使います）","2本"
"1000000104","長ネギ","5/1　本"
"1000000104","塩コショウ","少々"
"1000000104","しょうゆ","小さじ　1"
"1000000105","焼き豆腐","２丁"
"1000000105","昆布","１枚"
"1000000105","日本酒","３００ｃｃ"
"1000000105","お水","６００ｃｃ"
"1000000105","万能ねぎ","適宜"
"1000000105","生姜","適宜"
"1000000105","醤油","適宜"
"1000000106","インスタントの味噌ラーメン","1袋"
"1000000106","味噌・みりん","小さじ　1"
"1000000106","にんにく（小）","1かけ"
"1000000106","豚肉","20ｇ"
"1000000106","野菜（もやし・たまねぎ・きゃべつ等）","適宜"
"1000000106","水","300ｃｃ"
"1000000106","牛乳","200ｃｃ"
"1000000106","粉チーズ","大さじ　1"
"1000000107","もやし","2/1　袋"
"1000000107","にんじん","5/1　本"
"1000000107","塩","小さじ　1"
"1000000107","キムチの素","大さじ1"
"1000000107","焼肉のたれ（ご家庭で使用しているもの）","大さじ1"
"1000000108","串カツ（スーパーにあるもの）","２本"
"1000000108","カレー　レシピID:1000000087","２人分"
"1000000110","もち米","2合"
"1000000110","栗","15粒"
"1000000110","酒","大さじ1"
"1000000110","みりん","小さじ1"
"1000000110","塩","小さじ1"
"1000000110","だし昆布","1枚"
"1000000111","かぼちゃ","１/２個"
"1000000111","ウインナー","５〜６本"
"1000000111","玉ねぎ","１/２個"
"1000000111","塩コショウ","少々"
"1000000111","A　小麦粉","適量"
"1000000111","A　溶き卵","適量"
"1000000111","A　パン粉","適量"
"1000000111","揚げ油","適量"
"1000000112","豚薄切り肉","４００g"
"1000000112","キムチ","２２０g"
"1000000112","パプリカ","１個"
"1000000112","玉ねぎ","１/２個"
"1000000112","人参","１本"
"1000000112","ゴマ油","大さじ１/２"
"1000000112","A　醤油","大さじ１"
"1000000112","A　砂糖","小さじ１"
"1000000113","なめこ","１パック"
"1000000113","豆腐","１/２丁"
"1000000113","味噌","適量"
"1000000113","だし汁","適量"
"1000000114","挽き肉","３００g"
"1000000114","木綿豆腐","１５０g"
"1000000114","人参","１本"
"1000000114","玉ねぎ","１５０g"
"1000000114","A　卵","１個"
"1000000114","A　片栗粉","大さじ１"
"1000000114","A　塩コショウ","少々"
"1000000114","B　ウスターソース","大さじ３"
"1000000114","B　ケチャップ","大さじ３"
"1000000115","市販ラーメン","１袋"
"1000000115","ラーメンスープ","４分の１"
"1000000115","カレー　レシピID:1000000087","５０ｃｃ"
"1000000115","お湯","１００ｃｃ"
"1000000116","米","２合"
"1000000116","エリンギ","１パック"
"1000000116","えのき","小さめ１パック"
"1000000116","ツナ缶（ノンオイル）","１缶"
"1000000116","人参","４０g"
"1000000116","☆粉末だしの素","小１"
"1000000116","☆酒","大２"
"1000000116","☆濃い口しょうゆ","大１"
"1000000116","☆みりん","大１"
"1000000116","☆水","適量"
"1000000117","カレイ","４切れ"
"1000000117","水","１００ml"
"1000000117","砂糖","大さじ１"
"1000000117","みりん","５０ml"
"1000000117","酒","５０ml"
"1000000117","醤油","５０ml"
"1000000117","生姜の薄切り","１片"
"1000000118","サツマイモ","４００g"
"1000000118","さつま揚げ","４枚"
"1000000118","玉ねぎ","１個"
"1000000118","酒","５０ml"
"1000000118","砂糖","大さじ２"
"1000000118","醤油","大さじ２"
"1000000119","余ったカレー（グラタン皿に入れて）","1人分"
"1000000119","マカロニ","20ｇ"
"1000000119","牛乳","大さじ2"
"1000000119","とろけるチーズ","20ｇ"
"1000000119","粉チーズ","適宜"
"1000000120","冷えたご飯","茶碗　2"
"1000000120","①味噌","おおさじ　1"
"1000000120","②みりん","大さじ　1"
"1000000120","③おろしにんにく","こさじ　1"
"1000000121","大根","100ｇ"
"1000000121","塩","少々"
"1000000121","酢","こざじ　1"
"1000000121","菊の花（食用）","2～3個"
"1000000121","味付けきのこ（写真はなめたけのビン詰め）","小さじ1"
"1000000121","おくら","1本"
"1000000124","じゃがいも","５００g"
"1000000124","玉ねぎ","１/２個"
"1000000124","キュウリ","１本"
"1000000124","魚肉ソーセージ","１本"
"1000000124","ゆで卵","２個"
"1000000124","コンソメ(顆粒)","少々"
"1000000124","酢","適量"
"1000000124","塩コショウ","少々"
"1000000124","マヨネーズ","適量"
"1000000125","マグロの刺身","50g"
"1000000125","ごはん","1人分"
"1000000125","さしみ醤油","適宜"
"1000000125","わさび","適宜"
"1000000125","刻みのり","適宜"
"1000000126","豚挽き肉","１５０g"
"1000000126","キャベツ","１５０g"
"1000000126","ニラ","１/２束"
"1000000126","生姜","１片"
"1000000126","ニンニク","１片"
"1000000126","醤油","大さじ１"
"1000000126","オイスターソース","大さじ１"
"1000000126","紹興酒or酒","大さじ１"
"1000000126","砂糖","小さじ１/２"
"1000000126","中華スープの素","小さじ１"
"1000000126","ゴマ油","大さじ１"
"1000000126","コショウ","少々"
"1000000126","片栗粉","大さじ１"
"1000000126","餃子の皮","３０枚"
"1000000127","にくじゃが（余った物）","2人分"
"1000000127","カレールー","2人分"
"1000000127","水","400ｃｃ"
"1000000128","にくじゃが（汁が残っていればベスト）","2人分"
"1000000128","味噌","適量"
"1000000128","水","適量"
"1000000128","長ネギ","5ｃｍ位"
"1000000129","スパゲティ","120g"
"1000000129","明太子（薄皮を取った物）","20g"
"1000000129","無塩バター","10g"
"1000000129","こぶ茶","4g"
"1000000129","ポッカレモン","2滴"
"1000000129","コショー","少々"
"1000000129","ゆで汁","30cc"
"1000000129","大葉千切り","1枚分"
"1000000129","刻みのり","少々"
"1000000130","ブロッコリー","２株"
"1000000130","カニカマ","１パック"
"1000000130","マヨネーズ","大さじ４"
"1000000130","ポン酢","大さじ１強"
"1000000130","白すりゴマ","大さじ１"
"1000000131","無糖コーヒー","４００ｃｃ"
"1000000131","粉末状の黒砂糖","大１"
"1000000131","粉寒天","小１"
"1000000131","水","３５０ｃｃ"
"1000000132","栗","適宜"
"1000000132","牛乳","適宜"
"1000000132","砂糖","適宜"
"1000000132","ラム酒","適宜"
"1000000133","市販ラーメン（スープ付）","１玉"
"1000000133","カレー　レシピID:1000000087","50cc"
"1000000133","お湯","200cｃ"
"1000000134","さつまいも","８００g"
"1000000134","A　水","大さじ４"
"1000000134","A　醤油","小さじ１.５"
"1000000134","A　砂糖","大さじ５"
"1000000134","いりゴマ","適量"
"1000000135","ホタテ","４００g"
"1000000135","てんぷら粉","適量"
"1000000135","揚げ油","適量"
"1000000136","水","３５０cc"
"1000000136","粉寒天","小１"
"1000000136","☆水","４００cc"
"1000000136","☆粉末インスタントレモンティー","大３"
"1000000138","ベーコン","３枚"
"1000000138","ラーメン（スープ付）","１玉"
"1000000138","お湯","250cc"
"1000000138","わかめ","適宜"
"1000000139","イカ（刺身用）ゲソ・エンベラ無し","1ぱい"
"1000000139","おくら","約10本"
"1000000139","塩","こさじ　1"
"1000000139","めんつゆ","大さじ　3"
"1000000140","干椎茸","2枚"
"1000000140","干椎茸戻す水","400cc"
"1000000140","舞茸","100g"
"1000000140","エリンギ","1本"
"1000000140","えのき","100g"
"1000000140","そば","１把"
"1000000140","濃縮汁（5倍濃縮）","100cｃ"
"1000000141","厚揚げ","1"
"1000000141","味噌","大さじ　1"
"1000000141","酒・みりん","各こさじ　1"
"1000000142","ゴーヤ","1本"
"1000000142","木綿豆腐","1丁"
"1000000142","豚肉","100g"
"1000000142","たまご","2個"
"1000000142","しょうゆ","小さじ1杯半"
"1000000142","塩","適宜"
"1000000142","コショウ","適宜"
"1000000142","カツオ削り節","適宜"
"1000000142","炒め用油","適宜"
"1000000143","ゆでうどん","２玉"
"1000000143","干椎茸","２枚"
"1000000143","エリンギ","１本"
"1000000143","舞茸","100g"
"1000000143","えのき","100g"
"1000000143","干椎茸戻し水","400cc"
"1000000143","濃縮汁（5倍）","100c"
"1000000144","福神漬け","大さじ　1"
"1000000144","マヨネーズ","大さじ　1"
"1000000144","酢","小さじ　1"
"1000000144","塩コショウ","2振り位"
"1000000145","豚肉","200g"
"1000000145","もやし","１袋"
"1000000145","えのき","100g"
"1000000145","舞茸","100g"
"1000000145","エリンギ","1本"
"1000000145","ポン酢","適宜"
"1000000146","にんにく","1個"
"1000000146","バター","1個"
"1000000146","醤油","少々"
"1000000147","米","３合"
"1000000147","玉ねぎ","１/２個"
"1000000147","ウインナー","５本(１００g)"
"1000000147","A　醤油","大さじ２"
"1000000147","A　酒","大さじ２"
"1000000147","A　中華スープの素","大さじ２"
"1000000147","A　ゴマ油","大さじ１"
"1000000147","A　おろし生姜","小さじ１"
"1000000147","卵","２個"
"1000000147","ミックスベジタブル","お好みで"
"1000000147","粗挽きコショウ","たくさん"
"1000000148","卵","４個"
"1000000148","砂糖","６０g"
"1000000148","小麦粉","４５g"
"1000000148","A　生クリーム","２００ml"
"1000000148","A　砂糖","適量"
"1000000148","果物","適量"
"1000000149","トマト（中）","1　個"
"1000000149","オリーブオイル","大さじ　1"
"1000000149","にんにくの薄切り","3～4枚"
"1000000149","たまねぎ","中　４分の1"
"1000000149","ベーコン（ハム・ウインナーでもいいです）","約　20ｇ"
"1000000149","塩コショウ","適量"
"1000000149","粉チーズ","適量"
"1000000149","バジル（乾燥の小瓶入り）","少々"
"1000000150","栗の渋皮煮（皮が傷ついたもので可）","３０g"
"1000000150","栗ペースト","３０g"
"1000000150","スポンジケーキ（ロールケーキの端とか）","３０g"
"1000000150","ラム酒","少々"
"1000000150","チョコレート","適宜"
"1000000151","鯵","１匹"
"1000000151","さしみ醤油","適宜"
"1000000151","ワサビ","適宜"
"1000000151","ネギ","適宜"
"1000000151","ご飯","１杯"
"1000000151","刻み海苔","適宜"
"1000000152","かぼちゃ","300ｇ"
"1000000152","卵","3個"
"1000000152","砂糖","70ｇ"
"1000000152","牛乳","500ｃｃ"
"1000000152","グラニュー糖","70ｇ"
"1000000152","水","100ｃｃ"
"1000000154","削り節（１パック７５ｇ入で作りました）","75ｇ"
"1000000154","しらす","100ｇ"
"1000000154","いりごま","大さじ　1"
"1000000154","大根の葉","4～5　本"
"1000000154","醤油","適量"
"1000000155","さばの味噌煮缶詰","1　個"
"1000000155","長ネギ","1本"
"1000000155","水","100ｃｃ"
"1000000156","豚薄切り肉","１５０g"
"1000000156","長芋","２００g"
"1000000156","ブロッコリー","１株"
"1000000156","A　塩コショウ","少々"
"1000000156","A　酒","少々"
"1000000156","A　片栗粉","小さじ１"
"1000000156","B　おろしニンニク","少々"
"1000000156","B　塩コショウ","少々"
"1000000156","B　バター","１０〜２０g"
"1000000157","鮭","４切れ"
"1000000157","トマト缶","１缶"
"1000000157","キャベツ","４枚"
"1000000157","玉ねぎ","１個"
"1000000157","ニンニク","２片"
"1000000157","塩コショウ","少々"
"1000000157","醤油","大さじ１"
"1000000157","オリーブオイル","大さじ１"
"1000000158","蒸しエビ","適量"
"1000000158","ブロッコリー","適量"
"1000000158","レタス","適量"
"1000000158","キャベツ","適量"
"1000000158","人参","適量"
"1000000158","パプリカ","適量"
"1000000158","ゆで卵","適量"
"1000000158","シーザーサラダドレッシング","適量"
"1000000159","豚バラ肉しゃぶしゃぶ用","３００ｇ"
"1000000159","もやし","１/２袋"
"1000000159","エノキ","１/２袋"
"1000000159","じゃがいも","1個"
"1000000159","キャベツ","２～３枚"
"1000000159","ポン酢","適量"
"1000000159","白だし","大匙１"
"1000000160","大根","5ｃｍ弱"
"1000000160","人参（小）","５分の1"
"1000000160","キムチの素","大さじ　1"
"1000000160","塩","少々"
"1000000160","化学調味料","少々"
"1000000161","豆腐","半パック"
"1000000161","生ふりかけ(削節・大根葉・しらす・ゴマ)","おおさじ　2"
"1000000161","醤油","少々"
"1000000162","卵","１個"
"1000000162","紅ショウガ","約大匙１"
"1000000162","キャベツ（千切り）","約１つまみ"
"1000000162","ご飯","１膳"
"1000000162","ソース","大匙１"
"1000000162","マヨネーズ","適量"
"1000000163","小豆","２００g"
"1000000163","砂糖","８０g〜"
"1000000163","塩","２つまみ"
"1000000163","餅or白玉","好きなだけ"
"1000000164","鶏もも肉","４枚"
"1000000164","塩コショウ","少々"
"1000000164","溶き卵","適量"
"1000000164","小麦粉","適量"
"1000000164","A　砂糖","大さじ６弱"
"1000000164","A　酢","大さじ５"
"1000000164","A　醤油","大さじ４"
"1000000164","ゆで卵","２個"
"1000000164","玉ねぎ","１/４個"
"1000000164","B　マヨネーズ","大さじ５"
"1000000164","B　ケチャップ","大さじ１"
"1000000164","B　コショウ","少々"
