"1000000490","1070000674","混ぜるだけという素晴らしい簡単作業で美味しいし食感が面白いです(^^)！","美味しく作っていただきありがとうございます。
投稿の励みになります。また宜しくお願いします。",""
"1000000563","1310000588","３回連続で他レシピで失敗(T_T)最後のチャレンジで作ったら成功しました☆感謝で","成功おめでとうございます！
そういっていただけるとわたしもうれしいです♪
ありがとうございます。",""
"1000000672","1630000797","コーヒーは苦手なのですが、ココアを入れると飲み易いですね！体も温まりました。","私もコーヒーは苦手なほうです（汗）飲みやすくなりますよね！",""
"1000000414","1990000770","普段はサラダに混ぜ簡単に食べているヒジキを、レシピを見て、きちんと煮てみました★","レポートありがとうございます。
美味しかったでしょうか？また宜しくお願いします。",""
"1000000691","1240000810","見た目も味も上手くできました","すごいきれいですね。
切れ目、参考にさせて下さい。",""
"1000000526","1580000689","とても美味しかったです＾＾♪","ありがとうございます♪とってもおいしそう(〃▽〃)",""
"1000000594","1060000693","おいしく作れました☆","おいしく作れてよかったです！ありがとうございます♪",""
"1000000672","1200000021","たまに飲みたくなる味ですね♪
ご馳走様でした(^-^)","ありがとうございます♪また、たまに飲んでみてください☆",""
"1000000663","1450000550","お餅入りもアリですね～。具はホウレンソウとワカメにしました。","数あるレシピのなかで作って頂きありがとうございます。
また、宜しくお願いいたします。",""
"1000000163","1120000642","圧力鍋で手早く簡単にぜんざいができました！ありがとうございます","お餅を食べるこの季節に便利でイイですよね♪とても美味しそうなレポありがとうございます^-^",""
"1000000672","1420000787","ココアの甘みとコーヒーの香り両方味わえ
おいしかったです","おいしく飲んでもらえてよかったです♪",""
"1000000672","1580000012","ココアとコーヒーの両方のおいしさが味わえてとってもおいしかったです。","お互いが引き立てあってますよね。
おいしく飲んでいただいてありがとうございます♪",""
"1000000526","1340000153","玉ねぎで作りました。美味しかったです。リピ確実です。","玉ねぎ、甘みが出ておいしそうですね～♪レポありがとうございます♡",""
"1000000704","1530000807","作りましたぁ！手軽にコクが出ておいしいです。","ありがとうございます。手軽で美味しいと思います。",""
"1000000496","1810000524","冷蔵庫の野菜で作れました。ワンタンのつつみかた適当で簡単でした。","つくレポありがとうです！！
寒いので体の温まるスープはいいですよね♪",""
"1000000485","1660000011","めんつゆで味付けは初めてでした。手軽でおいしい。ごちそうさまです。","レポありがとうございます。
気に入っていただき感謝です。
また宜しくお願いします。",""
"1000000518","1420000787","おいしかったです！
また違う味付けして作ってみます","つくレポありがとうです！！",""
"1000000549","1780000824","ニンジンも一緒に巻いてみました！シンプルな味が大好きです♪また作ります!!","つくレポありがとうです！！
手が込んで美味しい物もありますがシンプルな物の美味しさってイイですよね♪",""
"1000000672","1280000666","ホッと一息♪
寒いこの季節にピッタリですね！","寒い時期には温かい飲み物で一息入れるといいですよね♪
作ってくれてありがとうございます！",""
"1000000674","1920000787","もちにチーズ？と思いましたが、実際はおいしさにビックリ！！です。","つくったよレポートありがとうございます。チーズでも美味しくいただけますよね。",""
"1000000672","1730000699","甘くて美味しかったです！温まりました！また飲みたいです！","作ってくれてありがとうございます！
おいしく飲んでもらってよかったです♪",""
"1000000398","1530000807","まろやかで美味しかったです。","レポートありがとう♪美味しかったようで良かったです♪",""
"1000000279","1060000841","豚キムおいしかったデスv","ありがとうございます。またよろしくお願いいたします。",""
"1000000677","1530000836","おつまみにちょうどいいですね。","レポ、ありがとうございます。
そうそう、おつまみにも丁度良いんです（≧▽≦）",""
"1000000282","1060000841","野菜もたくさん入れました♪","お野菜いっぱいイイネ♪
作ってくれてありがとう～（＾＾）",""
"1000000464","1050000816","ハツの中に予想以上の血があって驚きました。生臭さもなくおいしくできました。","つくったよレポートありがとうございます。またよろしくお願いいたします。",""
"1000000712","1130000924","＋昆布でショウガは千切りにして入れてみました。
おいしかったです♪","つくれっぽ有難うございます
昆布おいしそうですねぇー
今度、作る時私も入れてみますねぇ",""
"1000000672","1020000748","写真はココアの粉が溶けかかってるところです☆おいしかったです♪","ココアってちょっと溶けにくいですよね。
おいしく飲んでくれてありがとうございます！",""
"1000000594","1140000464","分かりやすい分量で、簡単に美味しくできました。","作ってくれてありがとうございます！
おいしく作れてよかったです♪",""
"1000000409","1970000660","懐かしい味がしますー。
ヨーグルトを少し足してみたらまたおいしかったです♪","レポートありがとうございます。
ヨーグルト少し足し、今度、私も試してみます＾＾",""
"1000000281","1990000770","柔らかい自家製ヨーグルトで作ったら、色・味・食感的に“甘酒サワー”って感じでした","自家製ヨーグルト素敵ですね♪
ありがとうございます(^ ^)",""
"1000000086","1950000005","カレー粉大さじ１にドキドキでしたが、子供がぱくぱく食べれる美味しさ！ご馳走様です","意外と辛くないですよね♪とっても美味しそうなレポありがとうございます^-^",""
"1000000367","1290000831","紅茶風味でちょっぴり大人のお上品な味になりますね♪とっても美味しかったです♪","レポートありがとうございます。
美味しいといっていただき、私もうれしいです。
また、宜しくお願いします。",""
"1000000726","1920000787","もち＆ハム＆チーズ。ベストマッチします。ありがとうございます。","つくったよレポートありがとうございます。また、よろしくお願いいたします。",""
"1000000596","1070000598","落とし蓋をするのを忘れてしまいましたが、何とかおいしく作れました。","作ってくれてありがとうございます！
おいしく食べてくれてよかったです♪",""
"1000000714","1700000316","干物を揚げるのって初めてでしたが、とても美味しく頂きました。ありがとうございます","すばらしい。私のより美味しそうですね(^_^)",""
"1000000459","1370000931","簡単でしっとりしてとってもおいしかったです。生クリームを使わないのも嬉しいです。","作ってくれてありがとうございます！
材料が少ないので手軽に作れますよね♪",""
"1000000204","1740000838","生野菜苦手で炒めるのが多いんですが美味しかったのでまた作ります＾＾","生野菜苦手なのに美味しく食べていただき嬉しいです♪とても美味しそうなレポありがとうございます^-^",""
"1000000225","1980000284","春雨だからヘルシーなんて思ってますが、食べ過ぎてしまいます（笑）ごちそうさまです","お酢でサッパリしてるので沢山食べれちゃいますよね♪とても美味しそうなレポありがとうございます^-^",""
"1000000686","1930000039","ほんとに簡単に出来ました♪
上のチョコがアクセントになって美味しいですね＾＾","混ぜるだけのお手軽レシピにしてみました。
おいしく作っていただけてよかったです。
ありがとうございます♪",""
"1000000324","1390000499","簡単で美味しかったです。
お酒がすすみそうです(汗","レポートありがとうございます。
ガンガン飲んじゃって下さい（笑）。又の機会がありましたら宜しくお願いします。",""
"1000000702","1240000810","おいしかったです。体が温まりました。","つくレポありがとうです♪",""
"1000000674","1600000221","主人の朝食に作りました♪うま～い(^O^)とご機嫌でした☆","つくったよレポートありがとうございます。また、よろしくお願いいたします。",""
"1000000594","1480000662","簡単でおいしく作れました。ほんとにほっておくだけでした。","作ってくれてありがとうございます♪
おいしく食べてもらえてよかったです！",""
"1000000473","1200000609","シナモンなしですが美味しかったです＾＾","つくレポありがとうございます。
美味しそうですね、私もうれしいです。",""
"1000000334","1010000700","大根おろしをトッピングしてみました。山菜の風味が良いですね〜","つくったよレポートありがとうございます。私のより美味しそうです。",""
"1000000409","1770000519","水を300cc入れたらシチューみたいになりました。でもおいしかったです","レポートありがとうございます＾＾
おいしく頂いてもらえて嬉しいです＾＾",""
"1000000014","1980001000","インカのめざめで作りました (´▽` )ほくほくでおいしかったです！ごちそさま♪","焼き色が食欲そそりますね♪とても美味しそうなレポありがとうございます^-^",""
"1000000594","1520000048","とっても美味しかったです！とっても良いお味でした☆","おいしく作れてよかったです。
作ってくれてありがとうございます！",""
"1000000686","1930000039","簡単美味しいので白ココア&白チョコで作ってみました。
白バージョンどうでしょう？","白バージョンすごく素敵ですね！
白くてかわいらしいと思います。
白ココア、まだ飲んだことないんですがホワイトチョコとの組み合わせ、おいしそうですね。",""
"1000000086","1730000699","炊飯器におまかせなので楽チンですね♪今度はウインナー３本で作ってみようと思います","忙しい時は炊飯器にお任せするのが一番ですね♪とても美味しそうなレポありがとうございます^-^",""
"1000000702","1040000788","おしるこすぐに作れて楽チンでした～。おいしかったです～。","つくレポありがとうです♪",""
"1000000478","1990000770","色鮮やかでなんともキレイです！これを入れればお弁当がパッと映えますね★","お写真からも緑の鮮やかやが伝わってきます！！
作ってくださりありがとぅございます♪",""
"1000000415","1000000860","しっかりとおかずになりました。
子供も喜んで食べてました。","レポートありがとうございます。
お子様に喜んでいただき私もうれしいです。",""
"1000000409","1240000013","洋風ってどんなのかなぁと思い、作ってみました。おいしかったです！","レポートありがとうございます。洋風ってのは友人命名で、本当はロシア料理がヒントになってます＾＾
おいしくいただけて、こちらも嬉しいです。",""
"1000000660","1060000841","夜食におにぎりとともに♪","つくったよレポートありがとうございます",""
"1000000725","1110000942","ナスを入れて作ってみました！とっても美味しかったです★","つくったよレポート有難うございました。凄く美味しそうですねぇ
やっぱりナスは欠かせませんよねぇ",""
"1000000784","1740000792","ウインナーがなかったのでツナ缶で作ってみました～♪やさしいお味でとっても美味しかったです(*^ ^*)","ツナ缶でも美味しそうですね～
作っていただいて有難うございます(^_^)",""
"1000000048","1850000773","とっても美味しいですね～♪しじみがちょっと少なめだったんですが、十分出汁が出て美味しかったです。","作ったよレポートありがとうございます。
しじみって健康に良いですよね。",""
"1000000842","1180000669","賞味期限の迫った柚子胡椒の救済レシピを探して出会いました♪美味しいパスタに変身☆ささみの缶詰はなかったので揚げ焼きをON！大成功です＾＾ありがとう！！","つくレポありがとうです！！
柚子胡椒って最後、半端に残っちゃいがちですよねｗ",""
"1000000930","1700001059","発見したぞぉ!(*⌒∇⌒*)☆！！
このレシピ美味しくてリピしたよ。『別館』って、すごく笑っちゃったヾ(＠^▽^＠)ﾉ。こっちにもまたお邪魔しまぁす♪","みつかっちゃったっ!!!(^-^)
リピありがとうございます♡
私もおじゃましますね～♬",""
"1000000932","1100000727","お酢が良いアクセントですね♪すごくおいしかったです～","ネギのせで色合いがイイですね♪とても美味しそうなレポありがとうございます^-^",""
"1000000473","1530000925","りんごたっぷりで作ってみました♪娘に大好評～、りんごの歯触りがシャキシャキしてて美味しい。我が家の定番朝食になりそうです。","つくレポありがとうございます。
娘さんが喜んでくれて、私もうれしいです。",""
"1000000927","1370000753","旦那が大喜びして食べてくれました～☆サラダ巻きにハマりそうです♪♪ゴチソウサマ!!","とっても美味しそうなレポで私も大喜びです〜♪ありがとうございます^-^",""
"1000000563","1180000669","昔、作って大失敗したのですが、結玲さんのレポ↓を拝見して勇気をもらい挑戦したら～大成功でした♪素敵なレシピに出会えて感謝します☆嬉しいです！","きれいなシュークリームですね！
大成功おめでとうございます♪
おいしそうに作ってくれてありがとうございます。",""
"1000000129","1740000116","辛いのが苦手なので「つくったよ」レポートのアドバイスを参考にマヨネーズを入れてみました。マイルドになって美味しかったです！","ありがとうございます！",""
"1000000563","1830000253","ふくらみました！！オーブン眺めてたら嬉しくなりました♪これからクリーム入れます！","綺麗に膨らんでよかったです♪
膨らむとうれしいですよね！
作ってくれてありがとうございます。",""
"1000000702","1180001051","どのくらいの濃度にするかを迷っていたので、参考になったし、簡単でおいしかったです♪","つくレポありがとうです！！
寒いのでお汁粉で体温めてくださいね♪",""
"1000001004","1920001131","簡単においしくつくれる鶏団子。水菜などといっしょに食べるとさっぱりしておいしいですね！","つくったよレポートありがとうございます。寒いときは鍋ですよね。",""
"1000000991","1420000787","見た目は普通ですが、カレー風味のおいしいチャーハンができました","パラパラしていてとても美味しそうですね♪レポありがとうございます^-^",""
"1000000833","1420001067","簡単でめっちゃおいしい！早ウマレシピ、ありがとうございました！感謝！","簡単にササッと食べるのにいいですよね。
作ってくれてありがとうございます！",""
"1000000433","1770000669","簡単だしおいしくてぺろっと平らげてしまいました！また作りたいです(^^)","作ってくれてありがとうございます♪ぜひぜひまた作ってください(￣▽￣)",""
"1000000399","1680000468","バレンタイン用に娘と一緒につくりました。型抜き久々にやりましたが、楽しかったです＾＾　ココアパウダーを入れて、ちょっとだけアレンジしてみました。","つくレポありがとうです♪
ハッピーバレンタインになりますように！！",""
"1000000399","1340000004","ハートにしました。トースターでも焼けました。ザックリきますね。","つくレポありがとうです♪
ハートという事バレンタインでしょうか？
幸せなバレンタインになりますように！！",""
"1000000564","1800000133","めちゃ簡単で美味しかったです","美味しいと言ってもらえてよかったです♪
作ってくれてありがとうございます！",""
"1000000372","1840000246","レシピありがとうございます★
レンジはやっぱりラクでいいですよね♪
ドリア作りました★","レポートありがとうございます。
美味しそうなドリアですね。レンジを使うと焦がす心配がないのが利点です♪",""
"1000001040","1420000787","グリーンピースも加えてみました
手軽においしくできました","つくったよレポートありがとうございます。醤油の味で食欲が出ると思います。",""
"1000001040","1240000810","ぱらぱらのおいしいチャーハンができました","つくったよレポートありがとうございます。醤油の味で食欲が出ると思います。",""
"1000001079","1750000748","すりゴマしかなかったので代用しました。ゆずの香りがして、とても美味しかったです。ごちそうさまでした＾＾","美味しそうですね！思わずつばを飲み込んでしまいました。
作っていただいて嬉しいです（^ ^）",""
"1000001037","1700001127","とてもおいしかったです。家族にも大好評でした。
我が家の定番メニューになりそうです☆","ご家族みなさんに喜んでいただけて嬉しいです♪とても美味しそうなレポありがとうございます^-^",""
"1000001021","1060001108","ぜんざい最高♡","私も斯様に思います。善哉最高。",""
"1000000773","1710000624","イカを一杯買ったので、足も一緒に茹でてみました。
奮発してマグロも一緒に♪","つくったよレポートありがとうございます。美味しそうですね。",""
"1000000563","1180000669","嬉しくてリピしました♪今回は、生クリーム入り＾＾家族にも「お店に出せるよ」と褒めてもらえました☆ありがとうございます！また作りますネ♪","本当にお店で売ってるシュークリームみたいです！おいしそー！
リピありがとうございます！
わたしも生クリーム入りで作ってみたいです☆",""
"1000001085","1660000536","旦那が作ってくれました♪　簡単でおいしいと２人とも大満足（＾＾）
倍の量で作ってがっつりいただきました！また作ります！","作って下さってありがとうございます（＾＾）
素敵な旦那様ですねぇ～　羨ましいです。
旦那様によろしく！",""
"1000000708","1970000596","圧力鍋がないので、スロークッカーで昼から夕方まで煮込みました。美味しかったです。","大根がしみしみで美味しそうです♪
作ってくださってありがとう～(￣▽￣)ﾉ"",""
"1000000913","1880000512","ホントに簡単にできました！","簡単にササッとできて便利ですよね。
作ってくれてありがとうございます♪",""
"1000001218","1650001220","おにぐりの具がいつも同じようだったので、新鮮でした！おいしかったです。","とても美味しそうですね♪レポありがとうございます^-^",""
"1000000712","1170000125","骨まで食べられるのが魅力的ですね！おいしかったです＾＾","つくって頂き有難うございます。圧力鍋は便利ですよねぇ
味噌味も美味しいですよぉ",""
"1000000070","1370001074","青大豆のきなこで作りました。優しい甘さでとってもヘルシーですね☆
あっという間に食べちゃいました。ごちそう様でした～！","ヘルシーでたくさん食べられちゃいますよね♪とても美味しそうなレポありがとうございます^-^",""
"1000000963","1850000773","超簡単！！考えてたより、こてっちゃんからスープの味が出てきて、スープ自体も美味しい～～～☆完食です。また作ります！","ありがとうございます！美味しそうですね～(^^)/調味料を用意する必要がないので楽チンです♪",""
"1000000334","1830000169","ほっとする味で美味しかったです＾＾
ごとそうさまでした♪","つくったよレポートありがとうございます。
また、宜しくお願いします。",""
